,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,diff_srv_rate,srv_diff_host_rate,dst_host_srv_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,attack,level
7439,0,tcp,ftp_data,SF,641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,58,0.07,0.29,0.0,0.0,normal,21
7440,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,22,1.0,0.07,0.0,22,0.05,0.0,0.0,0.0,neptune,20
7441,0,icmp,urp_i,SF,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.33,0.0,1,0.01,0.0,0.0,0.0,normal,18
7442,0,tcp,netbios_ssn,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,4,1.0,0.06,0.0,4,0.06,0.0,0.0,0.0,neptune,19
7445,0,tcp,http,SF,164,430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,0.0,0.0,0.27,255,0.0,0.06,0.02,0.0,normal,21
7446,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,4,1.0,0.06,0.0,1,0.07,0.0,0.0,0.0,neptune,21
7447,0,tcp,whois,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,2,1.0,0.06,0.0,2,0.06,0.0,0.0,0.0,neptune,19
7449,0,udp,domain_u,SF,46,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,157,0.0,0.0,0.01,239,0.01,0.0,0.0,0.0,normal,19
7451,0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,16,1.0,0.06,0.0,16,0.07,0.0,0.0,0.0,neptune,19
7453,0,tcp,http,SF,284,733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,16,0.0,0.0,0.12,255,0.0,0.08,0.05,0.0,normal,21
7454,0,udp,other,SF,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,1.0,0.0,1,0.69,1.0,0.0,0.0,normal,21
7456,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,12,1.0,0.06,0.0,9,0.07,0.0,0.0,0.0,neptune,19
7457,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,8,0.0,0.07,0.0,28,0.06,0.0,0.0,1.0,neptune,18
7458,0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2,1.0,0.07,0.0,2,0.07,0.0,0.0,0.0,neptune,19
7460,0,tcp,http,SF,358,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,23,0.0,0.0,0.09,255,0.0,0.01,0.01,0.0,normal,21
7462,0,tcp,ftp_data,SF,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,7,0.01,0.0,0.29,0.0,normal,18
7464,0,udp,other,SF,145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0.64,0.96,0.0,0.0,normal,21
7465,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,10,1.0,0.07,0.0,10,0.07,0.01,0.0,0.0,neptune,18
7466,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.0,0.0,1.0,110,0.0,1.0,0.5,0.0,ipsweep,15
7468,0,tcp,echo,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,4,1.0,0.06,0.0,15,0.07,0.0,0.0,0.0,neptune,18
7470,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,7,1.0,0.06,0.0,5,0.06,0.0,0.0,0.0,neptune,21
7471,0,tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,20,1.0,0.06,0.0,9,0.06,0.0,0.0,0.0,neptune,19
7472,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,1.0,0.06,0.0,18,0.06,0.0,0.0,0.0,neptune,19
7473,0,tcp,http,SF,197,315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,15,0.0,0.0,0.2,255,0.0,0.0,0.0,0.0,normal,21
7474,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,20,1.0,0.07,0.0,20,0.07,0.0,0.0,0.0,neptune,20
7476,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8,0.0,0.09,0.0,18,0.61,0.42,0.0,0.0,satan,18
7478,21,tcp,ftp,SF,231,769,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,15,0.67,0.01,0.13,0.13,normal,20
7479,0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,12,1.0,0.06,0.0,9,0.07,0.0,0.0,0.0,neptune,20
7480,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0.0,0.0,1.0,53,0.0,1.0,0.51,0.0,ipsweep,18
7481,0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,4,1.0,0.07,0.0,4,0.06,0.0,0.0,0.0,neptune,19
7482,0,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0.56,0.85,0.0,0.0,normal,21
7486,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0.5,0.0,0.08,255,0.0,0.67,0.06,0.01,normal,18
7487,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,205,0.0,0.17,0.19,1.0,normal,21
7488,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0.84,0.82,0.0,1.0,portsweep,18
7489,0,tcp,time,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,4,0.0,0.06,0.0,4,0.07,0.0,0.0,1.0,neptune,19
7490,0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1.0,0.0,0.75,127,0.01,0.01,0.02,0.0,neptune,17
7491,0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,18,1.0,0.05,0.0,47,0.04,0.01,0.0,0.0,neptune,18
7493,0,tcp,http,SF,312,1078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.33,0.0,0.0,164,0.0,0.01,0.02,0.0,normal,18
7494,0,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,2,0.53,0.87,0.0,0.0,normal,21
7495,0,udp,domain_u,SF,45,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,269,0.0,0.01,0.0,254,0.01,0.0,0.0,0.0,normal,18
7497,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,7,1.0,0.06,0.0,15,0.05,0.0,0.0,0.0,neptune,21
7499,0,tcp,efs,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,13,1.0,0.06,0.0,13,0.05,0.0,0.0,0.0,neptune,20
7500,11,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,243,0.01,0.02,0.0,0.0,normal,21
7501,0,tcp,iso_tsap,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,16,0.0,0.07,0.0,16,0.09,0.0,0.0,1.0,neptune,19
7503,0,tcp,auth,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,9,1.0,0.07,0.0,9,0.07,0.0,0.0,0.0,neptune,20
7504,0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,15,1.0,0.06,0.0,8,0.07,0.0,0.0,0.0,neptune,19
7506,0,tcp,ssh,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,1,1.0,0.06,0.0,5,0.09,0.0,0.0,0.0,neptune,19
7507,0,tcp,daytime,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,17,1.0,0.04,0.0,17,0.05,0.0,0.0,0.0,neptune,20
7508,0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2,1.0,0.06,0.0,2,0.06,0.0,0.0,0.0,neptune,18
7509,0,tcp,http,SF,147,376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,255,0.0,0.01,0.02,0.33,normal,21
7510,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0.0,0.0,1.0,130,0.0,1.0,0.5,0.0,ipsweep,16
7511,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.0,0.0,1.0,27,0.0,1.0,0.52,0.0,ipsweep,15
7513,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1.0,0.44,0.0,45,0.02,0.01,0.04,0.0,neptune,18
7514,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0.0,0.0,0.33,238,0.01,0.0,0.0,0.0,normal,21
7516,0,tcp,http,SF,239,940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.2,255,0.0,0.0,0.0,0.0,normal,21
7517,0,tcp,http,SF,286,1263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,21
7519,0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,12,1.0,0.06,0.0,6,0.07,0.0,0.0,0.0,neptune,21
7520,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,5,1.0,0.06,0.0,5,0.08,0.0,0.0,0.0,neptune,20
7522,0,tcp,http,SF,233,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,223,0.02,0.0,0.0,0.0,normal,21
7523,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,2,0.73,0.64,0.0,0.0,nmap,17
7524,0,tcp,http,SF,349,343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,22,0.0,0.0,0.18,255,0.0,0.0,0.0,0.0,normal,21
7525,0,tcp,kshell,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,7,0.0,0.06,0.0,2,0.06,0.0,0.0,1.0,neptune,19
7526,0,tcp,http,SF,224,832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,34,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,21
7527,0,tcp,ftp_data,SF,567,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,55,0.12,0.03,0.04,0.0,normal,21
7528,0,tcp,uucp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,6,1.0,0.07,0.0,1,0.06,0.0,0.0,0.0,neptune,19
7530,0,tcp,http,SF,190,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,255,0.0,0.0,0.01,0.0,normal,21
7534,0,tcp,remote_job,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,14,1.0,0.07,0.0,14,0.08,0.0,0.0,0.0,neptune,21
7535,0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0.0,0.0,0.08,214,0.01,0.01,0.0,0.0,normal,21
7537,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,1,0.07,1.0,0.0,1,1.0,0.0,0.0,1.0,satan,19
7538,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,0.0,0.0,0.0,255,0.0,1.0,0.0,0.0,smurf,18
7540,0,tcp,http,SF,191,604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,36,0.0,0.03,0.0,0.0,normal,21
7541,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,3,1.0,0.07,0.0,3,0.08,0.0,0.0,0.0,neptune,21
7542,0,udp,domain_u,SF,43,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,182,0.0,0.0,0.01,255,0.0,0.0,0.0,0.0,normal,18
7543,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,253,0.0,0.03,0.22,1.0,normal,21
7544,0,tcp,klogin,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,18,0.0,0.06,0.0,18,0.07,0.0,0.0,1.0,neptune,20
7545,0,tcp,hostnames,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,14,1.0,0.06,0.0,14,0.07,0.0,0.0,0.0,neptune,21
7547,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0.0,0.0,0.0,42,0.04,0.37,0.0,0.0,teardrop,12
7548,0,tcp,http,SF,213,1211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,229,0.0,0.03,0.06,0.54,normal,21
7550,0,tcp,http,SF,290,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,25,0.0,0.0,0.2,255,0.0,0.0,0.0,0.0,normal,21
7551,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,24,1.0,0.05,0.0,21,0.05,0.0,0.0,0.0,neptune,20
7552,0,tcp,http,SF,229,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,40,0.0,0.0,0.05,255,0.0,0.02,0.03,0.0,normal,21
7553,0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,0.07,0.0,1,0.06,0.0,0.0,0.0,neptune,20
7554,0,tcp,http,SF,247,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,16,0.0,0.0,0.19,255,0.0,0.0,0.0,0.0,normal,21
7556,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,3,0.0,0.08,0.0,3,0.08,0.0,0.0,1.0,neptune,21
7557,0,tcp,http,SF,306,1249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,21
7558,0,tcp,http,SF,231,258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15,0.0,0.0,0.13,249,0.01,0.0,0.0,0.0,normal,21
7559,0,udp,domain_u,SF,44,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,normal,18
7560,0,tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1.0,0.17,0.0,5,0.07,0.0,0.0,0.0,neptune,18
7562,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,15,1.0,0.07,0.0,19,0.07,0.0,0.0,0.0,neptune,21
7565,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,1,0.06,1.0,0.0,1,1.0,0.0,0.0,1.0,satan,17
7567,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,22,1.0,0.06,0.0,22,0.05,0.0,0.0,0.0,neptune,20
7568,0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1,1.0,0.07,0.0,20,0.07,0.0,0.0,0.0,neptune,18
7569,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,213,0.0,0.03,0.16,1.0,normal,21
7570,0,icmp,urp_i,SF,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,12,0.0,0.04,0.0,28,0.01,0.11,0.0,0.0,normal,18
7571,0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,3,1.0,0.07,0.0,3,0.08,0.0,0.0,0.0,neptune,19
7572,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,208,0.0,0.03,0.18,1.0,normal,21
7573,0,udp,domain_u,SF,44,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,311,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,normal,18
7574,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,14,1.0,0.06,0.0,16,0.08,0.0,0.0,0.0,neptune,21
7575,0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,2,1.0,0.05,0.0,2,0.05,0.0,0.0,0.0,neptune,18
7576,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0.0,0.0,1.0,77,0.0,1.0,0.51,0.0,ipsweep,17
7577,0,tcp,http,SF,246,692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,255,0.0,0.17,0.06,0.0,normal,21
7578,0,tcp,mtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,6,1.0,0.06,0.0,6,0.09,0.0,0.0,0.0,neptune,19
7579,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,1.0,0.06,0.0,10,0.08,0.0,0.0,0.0,neptune,21
7580,0,tcp,discard,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,15,1.0,0.06,0.0,15,0.07,0.0,0.0,0.0,neptune,21
7583,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,14,1.0,0.06,0.0,13,0.07,0.0,0.0,0.0,neptune,21
7584,0,tcp,finger,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,5,1.0,0.02,0.4,0.0,ipsweep,1
7585,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,14,1.0,0.07,0.0,28,0.07,0.0,0.0,0.0,neptune,18
7587,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.88,0.25,0.0,8,0.06,0.0,0.0,0.0,neptune,19
7588,0,tcp,hostnames,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2,1.0,0.06,0.0,2,0.07,0.0,0.0,0.0,neptune,18
7589,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,8,1.0,0.05,0.0,8,0.05,0.0,0.0,0.0,neptune,19
7590,0,udp,domain_u,SF,45,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,228,0.0,0.0,0.0,250,0.01,0.01,0.0,0.0,normal,18
7591,0,udp,domain_u,SF,44,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,150,0.0,0.0,0.01,255,0.0,0.0,0.0,0.0,normal,20
7592,0,tcp,http,SF,222,235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0,0.2,255,0.0,0.02,0.03,0.0,normal,21
7593,0,tcp,whois,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,5,1.0,0.06,0.0,5,0.07,0.0,0.0,0.0,neptune,19
7594,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,1.0,194,0.0,1.0,0.25,0.0,nmap,15
7595,0,udp,domain_u,SF,45,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0,1.0,234,0.01,0.0,0.0,0.0,normal,18
7596,2,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,2,0.0,0.52,0.0,2,0.51,1.0,0.0,1.0,portsweep,18
7598,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,3,0.0,0.07,0.0,3,0.08,0.0,0.0,1.0,neptune,21
7599,0,tcp,http,SF,210,1108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,24,0.0,0.0,0.12,255,0.0,0.02,0.03,0.0,normal,21
7600,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,255,0.0,0.02,0.27,1.0,normal,21
7601,0,tcp,http,SF,306,1041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,255,0.0,0.01,0.04,0.0,normal,21
7602,0,tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,2,1.0,0.06,0.0,16,0.07,0.0,0.0,0.0,neptune,18
7604,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,255,0.0,0.33,0.06,0.4,normal,21
7605,0,tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,20,1.0,0.05,0.0,20,0.07,0.0,0.0,0.0,neptune,18
7606,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0.0,0.0,1.0,62,0.0,1.0,0.52,0.0,ipsweep,15
7608,0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,91,0.0,1.0,0.48,0.0,normal,16
7611,0,tcp,http,SF,193,761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,16,0.0,0.0,0.12,255,0.0,0.06,0.02,0.0,normal,21
7612,0,udp,domain_u,SF,46,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,248,0.0,0.0,0.01,254,0.01,0.0,0.0,0.0,normal,18
7613,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,0.1,1.0,0.0,1,0.55,0.0,0.0,1.0,satan,20
7615,0,tcp,ftp_data,SF,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,61,0.02,0.04,0.0,0.0,normal,14
7616,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,1.0,0.06,0.0,3,0.06,0.0,0.0,0.0,neptune,21
7620,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,16,1.0,0.06,0.0,14,0.07,0.0,0.0,0.0,neptune,21
7621,0,tcp,http,SF,292,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,25,0.0,0.0,0.16,255,0.0,0.0,0.0,0.0,normal,21
7623,0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,12,1.0,0.06,0.0,9,0.07,0.0,0.0,0.0,neptune,20
7626,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,17,1.0,0.06,0.0,28,0.06,0.0,0.0,0.0,neptune,18
7627,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.0,0.0,1.0,95,0.0,1.0,0.25,0.0,nmap,16
7630,0,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0.5,0.88,0.0,0.0,normal,21
7631,0,tcp,http,SF,241,1071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,255,0.0,0.03,0.05,0.0,normal,21
7632,0,tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,19,1.0,0.05,0.0,19,0.05,0.0,0.0,0.0,neptune,18
7634,0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,1.0,0.11,0.0,27,0.06,0.02,0.0,0.0,neptune,18
7635,0,tcp,whois,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,9,1.0,0.06,0.0,1,0.07,0.0,0.0,0.0,neptune,18
7636,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.5,0.0,0.67,255,0.0,0.07,0.02,0.0,normal,18
7637,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0.0,0.0,0.25,248,0.01,0.0,0.0,0.0,normal,21
7638,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,20,0.0,0.5,0.25,0.95,normal,21
7641,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,0.0,0.08,0.0,2,0.07,0.0,0.0,1.0,neptune,21
7642,0,tcp,http,SF,293,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,21,0.0,0.0,0.19,255,0.0,0.0,0.0,0.0,normal,21
7643,0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,11,0.0,0.06,0.0,11,0.07,0.0,0.0,1.0,neptune,20
7644,0,udp,domain_u,SF,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.0,0.0,0.33,149,0.0,1.0,0.01,0.0,normal,21
7645,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,16,1.0,0.06,0.0,16,0.08,0.0,0.0,0.0,neptune,21
7646,0,udp,domain_u,SF,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,16,0.03,0.08,0.12,0.0,normal,21
7649,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,8,1.0,0.06,0.0,36,0.06,0.0,0.0,0.0,neptune,19
